input_text,product,quantity,price_satuan,pattern
kk setengah nasi padang dibungkus ya [SEP] baik kak,nasi padang,setengah,-1,1
min mau pesen 3 nasi gorang seafood esnya dikit aja dong kak [SEP] oke kak nasi gorang seafood harganya 16 ribu totalnya 16k,nasi gorang seafood,3,16000,2
pesan dua kwetiau ayam jamet makan sini dong kak [SEP] oke kak kwetiau ayam jamet harganya 8.000 totalnya 8 ribu,kwetiau ayam jamet,dua,8000,2
mas nasi ayam sambal balado pedas sedang seporsi dong [SEP] siap kak nasi ayam sambal balado rp54rb per porsi total rp54rb ya,nasi ayam sambal balado,seporsi,54000,2
pesen nasi tenggiri gulai nya segelas porsi dong [SEP] noted kak nasi tenggiri gulai rp10rb per porsi totalnya rp10rb,nasi tenggiri gulai,segelas,10000,2
kak pesen spaghetti chicken pesto anget aja yang harganya 17.000 tiga piring porsi ya [SEP] noks kak spaghetti chicken pesto hrgny 17.000 totalnya 17k,spaghetti chicken pesto,tiga piring,17000,3
"jus buah naga jumbo pedas sedang 2, nasgor sei ayam 2 ya kak [SEP] siap kak, jus buah naga jumbo rp 55.000 dan nasgor sei ayam 43rb, jadi total rp98rb ya",jus buah naga jumbo & nasgor sei ayam,2 & 2,-1,4
"pak double cheese chicken mayo 7 bungkus, beneran 57k kan [SEP] baik kak double cheese chicken mayo 57k satuan totalnya 57rb",double cheese chicken mayo,7,57000,2
ayam cabe ijo tiga piring bgks ya min [SEP] siap ayam cabe ijo 14rb totalnya 14.000 kak,ayam cabe ijo,tiga piring,14000,3
mau dua soto sulung masakan gak pake bawang budget 35k kak [SEP] soto sulung masakan 35k ya kak jadi 35 ribu,soto sulung masakan,dua,35000,1
kak bisa pesan 2 penyetan tahu tempe nasi dibungkus [SEP] baik kak penyetan tahu tempe nasi 44 ribu satuan totalnya 44.000,penyetan tahu tempe nasi,2,44000,1
3 nasi ayam penyet cabe ijo makan sini dong [SEP] siap kak,nasi ayam penyet cabe ijo,3,-1,2
mao crepes sosis jumlahnya segelas dong kak [SEP] oke crepes sosis harg 75rb ttl 75.000 ya kak,crepes sosis,segelas,75000,3
order mie geprek bensu sambal embe  6 nih [SEP] oke kak pesanannya masuk ya,mie geprek bensu sambal embe,6,-1,2
pak pesen nasi karage omahan sambal merah level dewa yang harganya 20rb setengah porsi kak [SEP] oke nasi karage omahan sambal merah harga 20rb total 20rb ya kak,nasi karage omahan sambal merah,setengah,20000,1
"nasi gurame asam pedas level dewa sebotol, taro latte dingin 6 ya [SEP] oke kak nasi gurame asam pedas sebotol dan taro latte dingin 6, totalnya 94k",nasi gurame asam pedas & taro latte dingin,sebotol & 6,-1,4
"nasi ayam sambal dower 8 bungkus dan segelas latte [SEP] baik kak, 8 nasi ayam sambal dower (rp31rb) + segelas latte (64rb) = 95k ya",nasi ayam sambal dower & latte,8 & segelas,-1,4
"ayam penyet golden chicken 6 bungkus, beneran 42k kan [SEP] siap kak ayam penyet golden chicken 42k per porsi total 42rb ya",ayam penyet golden chicken,6,42000,1
"pak es milo cao jumbo 8 bungkus, beneran 31.000 kan nih [SEP] oke es milo cao jumbo harga 31.000 total 31k ya kak",es milo cao jumbo,8,31000,2
"kak ayam di cabein nasi 4 sama nasi mujaer goreng 10 dong kak [SEP] siap kak, ayam di cabein nasi 46.000 dan nasi mujaer goreng 50k, jadi total 96 ribu ya",ayam di cabein nasi & nasi mujaer goreng,4 & 10,-1,4
minta 5 mie goreng polos makan sini nih [SEP] oke kak mie goreng polos harganya rp 56.000 totalnya rp56rb,mie goreng polos,5,56000,2
kak mau order 3 nasi nila penyet anget aja [SEP] baik kak nasi nila penyet 71rb satuan totalnya 71 ribu,nasi nila penyet,3,71000,2
kk teh hangat tempoe doloe dibungkus segelas dong kak [SEP] teh hangat tempoe doloe 51 ribu ya kak jadi 51k,teh hangat tempoe doloe,segelas,51000,2
"bang ayam sambal hijau dua sama nasi ayam penyet jumbo 5 ya kak [SEP] siap kak, ayam sambal hijau 35k dan nasi ayam penyet jumbo 7k, jadi total 42.000 ya",ayam sambal hijau & nasi ayam penyet jumbo,dua & 5,-1,4
mau 3 brownies keju toping keju anget aja budget 29rb nih [SEP] oke brownies keju toping keju harga 29rb total 29k ya kak,brownies keju toping keju,3,29000,2
"mas nasi goreng sosis telur dua bungkus, beneran 65rb kan nih [SEP] oke nasi goreng sosis telur harga 65rb total 65.000 ya kak",nasi goreng sosis telur,dua,65000,2
pak pesen nasi goreng ayam sambal hijau dibungkus yang harganya rp41rb 8 porsi ya kak [SEP] siap nasi goreng ayam sambal hijau rp41rb totalnya 41.000 kak,nasi goreng ayam sambal hijau,8,41000,2
min bisa pesan 4 sop ayam anget aja ya [SEP] oke kak sop ayam harganya 71rb totalnya 71.000,sop ayam,4,71000,1
boleh pesan satu selimut kabut bakso kulit telur pedes mampus kak [SEP] noted kak selimut kabut bakso kulit telur rp41rb per porsi totalnya 41rb,selimut kabut bakso kulit telur,satu,41000,2
pesan sebungkus ayam paha atas hot lava [SEP] noted kak ayam paha atas hot lava rp60rb per porsi totalnya 60.000,ayam paha atas hot lava,sebungkus,60000,2
"ayam bakar makan sini sebotol, ayam cabe ijo tiga piring dong [SEP] oke kak ayam bakar sebotol dan ayam cabe ijo tiga piring, totalnya rp74rb",ayam bakar & ayam cabe ijo,sebotol & tiga piring,-1,4
tiga piring mie kuah esnya dikit aja dong kak [SEP] oke mie kuah harga 17.000 total rp17rb ya kak,mie kuah,tiga piring,17000,2
bg 10 kopi susu dibungkus ya [SEP] kopi susu rp 67.000 ya kak jadi rp67rb,kopi susu,10,67000,2
mau tiga piring es cincau gak pake bawang budget rp 56.000 dong [SEP] oke es cincau harga rp 56.000 total 56k ya kak,es cincau,tiga piring,56000,2
min teh obenk makan sini 4 ya [SEP] oke kak teh obenk harganya 36rb totalnya 36 ribu,teh obenk,4,36000,1
mau segelas ayam rica marina makan sini budget rp5rb dong kak [SEP] noted kak ayam rica marina rp5rb per porsi totalnya 5rb,ayam rica marina,segelas,5000,1
mau 6 kopi susu gula aren anget aja budget 29rb dong [SEP] noted kak kopi susu gula aren 29rb per porsi totalnya 29rb,kopi susu gula aren,6,29000,2
minta sebungkus nasi pecel original dibungkus nih [SEP] siap kak,nasi pecel original,sebungkus,-1,3
pesan tiga piring mie aceh telur gak pake bawang dong [SEP] baik kak,mie aceh telur,tiga piring,-1,3
"bg nasi campur ayam bumbu rujak sebungkus bungkus, beneran rp 35.000 kan ya kak [SEP] siap kak nasi campur ayam bumbu rujak rp 35.000 per porsi total rp 35.000 ya",nasi campur ayam bumbu rujak,sebungkus,35000,1
kak order bakso bakargoreng anget aja 6 kak [SEP] oke kak pesanannya masuk ya,bakso bakargoreng,6,-1,1
nmo satu cheesy milk boba kitkat dipacking budget rp 5.000 kak [SEP] oce kak cheesy milk boba kitkat harganya rp 5.000 totalnya 5.000,cheesy milk boba kitkat,satu,5000,3
bisa pesan sebungkus wedang jahe dibungkus dong [SEP] baik kak wedang jahe rp29rb satuan totalnya 29 ribu,wedang jahe,sebungkus,29000,1
may sei special ayam sapi jumlahnya 4 dong kak [SEP] noted kak sei special ayam sapi 56 ribu per porsi totalnya 56.000,sei special ayam sapi,4,56000,3
"pesan 5 yaki soba chicken segelas esteh susu nusaberry ya kak [SEP] noted kak yaki soba chicken 5 porsi 47rb sama esteh susu nusaberry segelas porsi rp50rb, total 97k",yaki soba chicken & esteh susu nusaberry,5 & segelas,-1,4
mw dua sop kuda sumbawa [SEP] siap kak sop kuda sumbawa 53k per porsi ttl 53.000 ya,sop kuda sumbawa,dua,53000,3
"bang pesen segelas es kopi buco cokban dan sebungkus tea jus lemon ya kak [SEP] baik kak, segelas es kopi buco cokban (rp61rb) + sebungkus tea jus lemon (10 ribu) = rp 71.000 ya",es kopi buco cokban & tea jus lemon,segelas & sebungkus,-1,4
pak sop ampela dibungkus 8 dong [SEP] oke kak sop ampela harganya 59.000 totalnya 59 ribu,sop ampela,8,59000,2
"boba coklat blackforest pedes mampus tiga piring, nasi goreng ayam saus mentega tiga piring kak [SEP] baik kak, tiga piring boba coklat blackforest (rp 65.000) + tiga piring nasi goreng ayam saus mentega (60k) = 125rb ya",boba coklat blackforest & nasi goreng ayam saus mentega,tiga piring & tiga piring,-1,4
pesen bakmi goreng kari nya sebotol porsi kak [SEP] baik kak bakmi goreng kari 37k satuan totalnya 37 rbu,bakmi goreng kari,sebotol,37000,3
mau sebungkus nasi goreng putih seafood level dewa budget 5k dong [SEP] siap kak nasi goreng putih seafood 5k per porsi total 5.000 ya,nasi goreng putih seafood,sebungkus,5000,1
mau 4 nasi goreng dibungkus budget 13k dong kak [SEP] noted kak nasi goreng 13k per porsi totalnya 13.000,nasi goreng,4,13000,1
6 bakso mix [SEP] oke kak bakso mix harganya 26rb totalnya 26.000,bakso mix,6,26000,2
pesan seporsi spesial ayam penyet gacoan [SEP] baik kak,spesial ayam penyet gacoan,seporsi,-1,2
"bg nasi goreng sosis telur 2 sama ayam goreng potong dua kak [SEP] oke kak nasi goreng sosis telur 2 dan ayam goreng potong dua, totalnya 84.000",nasi goreng sosis telur & ayam goreng potong,2 & dua,-1,4
"pesan 2 chicken cutlet 8 nasi udang asam manis nih [SEP] siap kak, chicken cutlet rp58rb dan nasi udang asam manis 33 ribu, jadi total 91rb ya",chicken cutlet & nasi udang asam manis,2 & 8,-1,4
"pak mau sebotol nasi nila asam manis sama 7 mie cemek jombo baksotelur nih [SEP] oke kak nasi nila asam manis sebotol dan mie cemek jombo baksotelur 7, totalnya 52.000",nasi nila asam manis & mie cemek jombo baksotelur,sebotol & 7,-1,4
kak mau order 6 bakso beranak anget aja nih [SEP] oke kak bakso beranak harganya rp 62.000 totalnya 62rb,bakso beranak,6,62000,2
"pesan tiga piring susu kedelai 9 nasi goreng tomyum ya [SEP] noted kak susu kedelai tiga piring porsi 25k sama nasi goreng tomyum 9 porsi 40 ribu, total 65.000",susu kedelai & nasi goreng tomyum,tiga piring & 9,-1,4
mau mie aceh ranjau frozen jumlahnya sebungkus dong kak [SEP] mie aceh ranjau frozen 18.000 ya kak jadi rp 18.000,mie aceh ranjau frozen,sebungkus,18000,2
bang order chicken fillet curry gak pake bawang satu ya kak [SEP] oke chicken fillet curry harga 66 ribu total rp 66.000 ya kak,chicken fillet curry,satu,66000,2
beli 1 jus apel jumbo pedas sedang nih [SEP] oke kak jus apel jumbo harganya 12 ribu totalnya 12k,jus apel jumbo,1,12000,2
segelas lamian kecap ayam jamur esnya dikit aja nih [SEP] oke kak pesanannya masuk ya,lamian kecap ayam jamur,segelas,-1,2
order es sucok susu coklat dibungkus 6 dong kak [SEP] baik kak es sucok susu coklat rp 56.000 satuan totalnya 56.000,es sucok susu coklat,6,56000,3
"mbak pesen setengah jus pisang dan 5 double cheese chicken mayo ya [SEP] siap kak, jus pisang 68.000 dan double cheese chicken mayo rp5rb, jadi total 73rb ya",jus pisang & double cheese chicken mayo,setengah & 5,-1,4
"mbak mau 5 ayam clbk dada sama setengah nasi bucket sosis dong kak [SEP] baik kak, 5 ayam clbk dada (13k) + setengah nasi bucket sosis (rp61rb) = 74.000 ya",ayam clbk dada & nasi bucket sosis,5 & setengah,-1,4
kk mau pesen 7 black pepper chicken burger gak pake bawang dong [SEP] siap kak black pepper chicken burger 61 ribu per porsi total 61k ya,black pepper chicken burger,7,61000,1
bakso kuah ceker 9 bungkus ya mbak [SEP] bakso kuah ceker 33.000 ya kak jadi 33rb,bakso kuah ceker,9,33000,2
mau nasi goreng jumbo nyam nyam jumlahnya 8 [SEP] nasi goreng jumbo nyam nyam rp 34.000 ya kak jadi rp 34.000,nasi goreng jumbo nyam nyam,8,34000,1
minta 9 korean chicken bowl original pedas sedang dong kak [SEP] noted kak korean chicken bowl original 75 ribu per porsi totalnya 75 ribu,korean chicken bowl original,9,75000,1
mau es kopi seram jumlahnya 10 [SEP] noted kak es kopi seram rp 16.000 per porsi totalnya 16k,es kopi seram,10,16000,2
kk ifumie gorengkuah seafood dibungkus 8 dong kak [SEP] noted kak ditunggu ya,ifumie gorengkuah seafood,8,-1,1
bg order bistik ayam pedes mampus setengah ya [SEP] oke siap kak,bistik ayam,setengah,-1,3
"kak miehun telur kuah goreng 7 bungkus, beneran rp 16.000 kan nih [SEP] noted kak miehun telur kuah goreng rp 16.000 per porsi totalnya rp16rb",miehun telur kuah goreng,7,16000,2
kak order nasi goreng spesial ayam pedes mampus dua dong [SEP] noted kak nasi goreng spesial ayam 18 ribu per porsi totalnya 18.000,nasi goreng spesial ayam,dua,18000,2
beli dua ayam goreng makan sini [SEP] siap ayam goreng 28k totalnya rp 28.000 kak,ayam goreng,dua,28000,2
mau 7 bakso kuah taichan makan sini dong [SEP] siap kak bakso kuah taichan rp 44.000 per porsi total 44 ribu ya,bakso kuah taichan,7,44000,2
"bu mau seporsi bakso urat sama 10 nasi kotak dendeng brekele dong [SEP] noted kak bakso urat seporsi porsi rp 61.000 sama nasi kotak dendeng brekele 10 porsi 36.000, total 97k",bakso urat & nasi kotak dendeng brekele,seporsi & 10,-1,4
mau ayam penyet cabe ijo jumlahnya sebungkus ya [SEP] baik kak ayam penyet cabe ijo 29 ribu satuan totalnya rp29rb,ayam penyet cabe ijo,sebungkus,29000,2
mau mie goreng special jumlahnya dua dong kak [SEP] oke kak pesanannya masuk ya,mie goreng special,dua,-1,3
"nasi ayam betutu 7 bungkus, beneran 67.000 kan ya [SEP] baik kak nasi ayam betutu 67.000 satuan totalnya 67k",nasi ayam betutu,7,67000,2
seporsi chicken chili mayo [SEP] siap kak,chicken chili mayo,seporsi,-1,2
"pesan es bubblegum m setengah porsi dan chicken chop khas dubai setengah porsi nih [SEP] siap kak, es bubblegum m 42.000 dan chicken chop khas dubai rp55rb, jadi total rp97rb ya",es bubblegum m & chicken chop khas dubai,setengah & setengah,-1,4
seporsi kroket ayam gak pake bawang dong [SEP] siap kak kroket ayam 5rb per porsi total rp5rb ya,kroket ayam,seporsi,5000,1
mau sebungkus mie kuah jawa esnya dikit aja dong [SEP] oke mie kuah jawa harga 37.000 total rp 37.000 ya kak,mie kuah jawa,sebungkus,37000,2
kak order bakso super 7 kak [SEP] noted kak bakso super rp 56.000 per porsi totalnya rp 56.000,bakso super,7,56000,3
"pesan satu pancong keju susu dua penyetan ati empela nasi [SEP] baik kak, satu pancong keju susu (14rb) + dua penyetan ati empela nasi (20.000) = 34k ya",pancong keju susu & penyetan ati empela nasi,satu & dua,-1,4
"pesan setengah nasi ikan panggang penyet 4 es teh tareek jumbo ya kak [SEP] noted kak nasi ikan panggang penyet setengah porsi 31 ribu sama es teh tareek jumbo 4 porsi rp 55.000, total 86 ribu",nasi ikan panggang penyet & es teh tareek jumbo,setengah & 4,-1,4
mas order nasi pecel esnya dikit aja 10 nih [SEP] siap kak,nasi pecel,10,-1,1
"pesan nasi mentok goreng 2 porsi dan soto kulit 4 porsi nih [SEP] baik kak, 2 nasi mentok goreng (rp3rb) + 4 soto kulit (rp 60.000) = 63k ya",nasi mentok goreng & soto kulit,2 & 4,-1,4
pesan 2 bakso bakar goreng gak pake bawang nih [SEP] bakso bakar goreng 54.000 ya kak jadi 54.000,bakso bakar goreng,2,54000,3
"kk chicken shoyu ramen 5 bungkus, beneran 21rb kan [SEP] siap kak chicken shoyu ramen 21rb per porsi total 21.000 ya",chicken shoyu ramen,5,21000,1
kak mau order dua ayam penyet kremes makan sini [SEP] ayam penyet kremes 6 ribu ya kak jadi rp6rb,ayam penyet kremes,dua,6000,1
boleh pesan 9 terong penyet makan sini [SEP] noted kak terong penyet rp 74.000 per porsi totalnya 74.000,terong penyet,9,74000,3
4 nasi penyetan reguler level dewa [SEP] oke nasi penyetan reguler harga 41 ribu total 41k ya kak,nasi penyetan reguler,4,41000,1
kak mau pesen segelas nasi sereh bungkus limasari esnya dikit aja ya,nasi sereh bungkus limasari,segelas,-1,2
2 nasi campur ayam goreng dibungkus ya [SEP] siap kak nasi campur ayam goreng 38rb per porsi total 38k ya,nasi campur ayam goreng,2,38000,2
mau matcha espresso hot jumlahnya 8 [SEP] oke noted,matcha espresso hot,8,-1,2
6 mie gobyoss beef anget aja nih,mie gobyoss beef,6,-1,2
"nasi bakar gak pake bawang tiga piring, nasi rawon sapi tiga piring nih [SEP] baik kak, tiga piring nasi bakar (46rb) + tiga piring nasi rawon sapi (rp15rb) = 61rb ya",nasi bakar & nasi rawon sapi,tiga piring & tiga piring,-1,4
pesan 10 chicken yakimeshi large anget aja dong [SEP] oke noted,chicken yakimeshi large,10,-1,2
"bu pesen sebungkus es jeruk dan seporsi roti cube ayam woku ya [SEP] oke kak es jeruk sebungkus dan roti cube ayam woku seporsi, totalnya rp 143.000",es jeruk & roti cube ayam woku,sebungkus & seporsi,-1,4
"pak pancong keju susu sebungkus bungkus, beneran 33k kan kak [SEP] noted kak pancong keju susu 33k per porsi totalnya 33k",pancong keju susu,sebungkus,33000,2
"kak kerupuk 10 bungkus, beneran 66k kan dong [SEP] siap kerupuk 66k totalnya 66k kak",kerupuk,10,66000,2
"pesan sebotol nasi kotak ayam rendang 2 es milo cao jumbo nih [SEP] noted kak nasi kotak ayam rendang sebotol porsi 48k sama es milo cao jumbo 2 porsi 70.000, total rp118rb",nasi kotak ayam rendang & es milo cao jumbo,sebotol & 2,-1,4
min pesen es cendol ceria gak pake bawang yang harganya rp 37.000 sebotol porsi kak [SEP] oke kak es cendol ceria harganya rp 37.000 totalnya 37rb,es cendol ceria,sebotol,37000,1
kak mau pesen tiga piring selimut kabut bakso kulit telur level dewa,selimut kabut bakso kulit telur,tiga piring,-1,1
mau french fries small jumlahnya segelas dong [SEP] noted kak ditunggu ya,french fries small,segelas,-1,2
"pesen sebotol ube latte blended dan 7 pisang bakar coklat keju susu dong [SEP] siap kak, ube latte blended 52k dan pisang bakar coklat keju susu 13.000, jadi total 65.000 ya",ube latte blended & pisang bakar coklat keju susu,sebotol & 7,-1,4
mau 4 roti daging ayam makan sini budget 42.000 dong kak [SEP] noted kak roti daging ayam 42.000 per porsi totalnya 42.000,roti daging ayam,4,42000,1
mau setengah mie ayambakso esnya dikit aja budget 53rb ya kak [SEP] baik kak mie ayambakso 53rb satuan totalnya rp 53.000,mie ayambakso,setengah,53000,1
"mas pesen 5 sop iga asam pedas dan setengah kopi c panas ya kak [SEP] noted kak sop iga asam pedas 5 porsi 63 ribu sama kopi c panas setengah porsi 40k, total 103rb",sop iga asam pedas & kopi c panas,5 & setengah,-1,4
beli 6 nasi goreng tomyum gak pake bawang ya kak [SEP] siap kak nasi goreng tomyum rp 68.000 per porsi total 68k ya,nasi goreng tomyum,6,68000,2
7 es cendol gak pake bawang ya kak [SEP] siap es cendol 31.000 totalnya 31k kak,es cendol,7,31000,1
pesen mie aceh goreng telur nya 7 porsi kak [SEP] siap mie aceh goreng telur 17.000 totalnya 17 ribu kak,mie aceh goreng telur,7,17000,2
minta seporsi mie tek tek mevvah esnya dikit aja [SEP] mie tek tek mevvah 64.000 ya kak jadi 64k,mie tek tek mevvah,seporsi,64000,1
mau nasi telor omahan sambal merah jumlahnya 10 dong kak [SEP] siap kak,nasi telor omahan sambal merah,10,-1,2
pesan 7 mie pelangi makan sini kak [SEP] noted kak mie pelangi 21.000 per porsi totalnya 21rb,mie pelangi,7,21000,2
beli 6 es kopi susu pandan medium pedes mampus kak [SEP] siyaph kak es kopi susu pandan medium 31 rebu per porsi ttl 31.000 ya,es kopi susu pandan medium,6,31000,3
"rice box chicken fire 4 bungkus dan setengah mie hun nyemek daging dong kak [SEP] siap kak, rice box chicken fire 10.000 dan mie hun nyemek daging 55k, jadi total rp65rb ya",rice box chicken fire & mie hun nyemek daging,4 & setengah,-1,4
minta 6 taro milky esnya dikit aja ya [SEP] oke kak taro milky harganya rp65rb totalnya 65k,taro milky,6,65000,2
minta 9 teh tarik anget aja ya kak [SEP] siap kak,teh tarik,9,-1,1
"mas ayam cabe ijo sebotol sama kebab ayam sedang sebotol dong kak [SEP] noted kak ayam cabe ijo sebotol porsi 23k sama kebab ayam sedang sebotol porsi rp 34.000, total 57rb",ayam cabe ijo & kebab ayam sedang,sebotol & sebotol,-1,4
setengah nasi sayur telur dadar pedes mampus dong [SEP] baik kak nasi sayur telur dadar 8 ribu satuan totalnya rp8rb,nasi sayur telur dadar,setengah,8000,1
bang tahu penyet makan sini 7 dong kak [SEP] siap kak,tahu penyet,7,-1,3
mau setengah chicken wings w waffle potato pedes mampus kak [SEP] noted kak chicken wings w waffle potato rp13rb per porsi totalnya 13 ribu,chicken wings w waffle potato,setengah,13000,2
minta 4 cappuccino makan sini kak [SEP] oke cappuccino harga rp12rb total 12.000 ya kak,cappuccino,4,12000,1
pesan 1 rempelo ati ayam  kak [SEP] siap kak,rempelo ati ayam,1,-1,3
"min mau 3 kue bangkit mentega toples kecil sama satu teh hangat tempoe doloe dong [SEP] siap kak, kue bangkit mentega toples kecil 22rb dan teh hangat tempoe doloe rp40rb, jadi total 62 ribu ya",kue bangkit mentega toples kecil & teh hangat tempoe doloe,3 & satu,-1,4
"order 10 nasi pecel udang goreng, terus indomie kuah nya tiga piring nih [SEP] noted kak nasi pecel udang goreng 10 porsi 4rb sama indomie kuah tiga piring porsi rp37rb, total 41k",nasi pecel udang goreng & indomie kuah,10 & tiga piring,-1,4
pesen ayam goreng nya 8 porsi dong kak [SEP] oke kak ayam goreng harganya 46rb totalnya 46rb,ayam goreng,8,46000,2
bakmie goreng krengsengan udangcumi tiga piring bungkus ya kak [SEP] siap bakmie goreng krengsengan udangcumi rp40rb totalnya 40rb kak,bakmie goreng krengsengan udangcumi,tiga piring,40000,2
sebungkus ayam empal penyet gak pake bawang ya kak [SEP] siap ayam empal penyet 14 ribu totalnya rp14rb kak,ayam empal penyet,sebungkus,14000,2
beli satu nasi ayam geprek mozarella pedesssss sedang nih [SEP] nok nasi ayam geprek mozarella harga rp14rb total 14 ribu ya kak,nasi ayam geprek mozarella,satu,14000,3
pesan dua brownies cappucino marble dibungkus kak [SEP] siap kak brownies cappucino marble rp 25.000 per porsi total rp25rb ya,brownies cappucino marble,dua,25000,1
"bg nasi gurame asam pedas sebungkus sama es emosi seporsi kak [SEP] oke kak nasi gurame asam pedas sebungkus dan es emosi seporsi, totalnya 83k",nasi gurame asam pedas & es emosi,sebungkus & seporsi,-1,4
pesen hot spicy chicken teriyaki nya segelas porsi [SEP] oke hot spicy chicken teriyaki harga rp47rb total 47.000 ya kak,hot spicy chicken teriyaki,segelas,47000,1
"mau dua nasi empal sambal rica sama 10 bbq chicken dong kak [SEP] noted kak nasi empal sambal rica dua porsi rp72rb sama bbq chicken 10 porsi 66k, total 138 ribu",nasi empal sambal rica & bbq chicken,dua & 10,-1,4
mas order nasi nila saos tiram level dewa segelas ya kak [SEP] siap nasi nila saos tiram 43 ribu totalnya 43k kak,nasi nila saos tiram,segelas,43000,1
mau tiga piring jus mangga makan sini ya kak [SEP] oke kak jus mangga harganya rp5rb totalnya 5 ribu,jus mangga,tiga piring,5000,1
mas order es kopyor  satu ya [SEP] baik kak,es kopyor,satu,-1,3
mau 5 ayam sambal ijo gak pake bawang budget 6.000 nih [SEP] oke kak ayam sambal ijo harganya 6.000 totalnya rp 6.000,ayam sambal ijo,5,6000,1
minta 4 es durian red velvet esnya dikit aja dong [SEP] oke noted,es durian red velvet,4,-1,1
sebotol soto ampela gak pake bawang ya kak [SEP] oke soto ampela harga 70 ribu total rp70rb ya kak,soto ampela,sebotol,70000,1
"pak pesen segelas bakso bola dan satu nasi sop daging kak [SEP] noted kak bakso bola segelas porsi 44.000 sama nasi sop daging satu porsi 4k, total 48k",bakso bola & nasi sop daging,segelas & satu,-1,4
boleh pesan seporsi martabak manis esnya dikit aja ya [SEP] siap martabak manis 53 ribu totalnya 53k kak,martabak manis,seporsi,53000,2
mau nasi putih jumlahnya seporsi kak [SEP] oke kak nasi putih harganya 12.000 totalnya rp 12.000,nasi putih,seporsi,12000,1
bisa pesan 6 ayam saos lemon dibungkus dong [SEP] noted kak ayam saos lemon 74.000 per porsi totalnya 74.000,ayam saos lemon,6,74000,2
kak mau pesen satu mie jumbo level dewa nih [SEP] oke kak pesanannya masuk ya,mie jumbo,satu,-1,3
"chicken cutlet gak pake bawang 1, chicken geprek 5 dong kak [SEP] baik kak, 1 chicken cutlet (70rb) + 5 chicken geprek (rp62rb) = 132k ya",chicken cutlet & chicken geprek,1 & 5,-1,4
mau 2 penyetan ayam plus nasi  budget rp 54.000 ya [SEP] noted kak penyetan ayam plus nasi rp 54.000 per porsi totalnya 54 ribu,penyetan ayam plus nasi,2,54000,2
"pesan sebungkus siomay beef tiga piring ifomie kuah ya [SEP] siap kak, siomay beef rp 50.000 dan ifomie kuah 69.000, jadi total rp 119.000 ya",siomay beef & ifomie kuah,sebungkus & tiga piring,-1,4
"order sebungkus kopi susu oyakou, terus batagor nya 1 [SEP] siap kak, kopi susu oyakou 12rb dan batagor 38rb, jadi total rp50rb ya",kopi susu oyakou & batagor,sebungkus & 1,-1,4
order sambal terong penyet dibungkus 2 nih [SEP] oke kak pesanannya masuk ya,sambal terong penyet,2,-1,2
kak mau order sebotol hot teh tarik gak pake bawang dong [SEP] baik kak hot teh tarik rp 9.000 satuan totalnya rp9rb,hot teh tarik,sebotol,9000,1
pesen es coklat nya 1 porsi ya kak [SEP] baik kak,es coklat,1,-1,1
ayam penyet jumbo nasi segelas bungkus ya kak [SEP] ayam penyet jumbo nasi 26.000 ya kak jadi 26 ribu,ayam penyet jumbo nasi,segelas,26000,1
kak order chicken geprek makan sini 2 kak [SEP] oke chicken geprek harga 56 ribu total rp56rb ya kak,chicken geprek,2,56000,2
"chicken geprek gak pake bawang tiga piring, indomie goreng nugget 9 dong [SEP] oke kak chicken geprek tiga piring dan indomie goreng nugget 9, totalnya 55.000",chicken geprek & indomie goreng nugget,tiga piring & 9,-1,4
"pesan banana latte hot cold dua porsi dan chicken cutlet 8 porsi nih [SEP] baik kak, dua banana latte hot cold (rp65rb) + 8 chicken cutlet (51rb) = 116 ribu ya",banana latte hot cold & chicken cutlet,dua & 8,-1,4
mau sebotol roti cane telur ayam jamur level dewa budget 39rb ya [SEP] noted kak roti cane telur ayam jamur 39rb per porsi totalnya 39k,roti cane telur ayam jamur,sebotol,39000,2
beli 1 kopi hitam makan sini kak [SEP] siap kopi hitam rp16rb totalnya rp16rb kak,kopi hitam,1,16000,1
"kak roti daging ayam segelas bungkus, beneran 34 ribu kan [SEP] roti daging ayam 34 ribu ya kak jadi rp34rb",roti daging ayam,segelas,34000,2
mas bisa pesan satu chicken crispy bun level dewa [SEP] siap chicken crispy bun 34rb totalnya 34.000 kak,chicken crispy bun,satu,34000,2
mau ayam tempe penyet jumlahnya 9 dong kak [SEP] siap ayam tempe penyet 50.000 totalnya 50k kak,ayam tempe penyet,9,50000,2
"roti bakar keju susu dua bungkus, beneran 11.000 kan ya [SEP] oke roti bakar keju susu harga 11.000 total 11k ya kak",roti bakar keju susu,dua,11000,2
pesen satu nasi goreng rumahan dong kak [SEP] sip nasi goreng rumahan harga 46rb ttl 46 ribu ya kak,nasi goreng rumahan,satu,46000,3
"order dua cah jamur ayam, terus bihun goreng ayam nya 6 kak [SEP] baik kak, dua cah jamur ayam (28rb) + 6 bihun goreng ayam (64rb) = 92.000 ya",cah jamur ayam & bihun goreng ayam,dua & 6,-1,4
kak mau pesen tiga piring nasi udang pedas wangi reguler  nih [SEP] oke noted,nasi udang pedas wangi reguler,tiga piring,-1,2
"mas pesen 7 mie polos dan satu banana choco latte kak [SEP] siap kak, mie polos 71 ribu dan banana choco latte rp 22.000, jadi total rp 93.000 ya",mie polos & banana choco latte,7 & satu,-1,4
