input_text,product,quantity,price_satuan,pattern
mau 2 es cao ya [SEP] oke kak es cao harganya rp 75.000 totalnya rp 150.000,es cao,2,75000,2
dalgona taro 5 bungkus ya [SEP] oke kak dalgona taro harganya 24.000 totalnya 120rb,dalgona taro,5,24000,1
bang order es kopyor 10 ya kak [SEP] oke siap kak,es kopyor,10,-1,3
"es boba chocolate 3 sama jus timun segar 4 ya [SEP] noted kak es boba chocolate 3 porsi rp55rb sama jus timun segar 4 porsi rp60rb, total 405.000",es boba chocolate & jus timun segar,3 & 4,-1,4
6 omelette mie original ya [SEP] oke kak omelette mie original harganya 62rb totalnya 372.000,omelette mie original,6,62000,1
book 3 teh serai panas dong kak [SEP] teh serai panas rp 72.000 ya kak jadi 216rb,teh serai panas,3,72000,3
mau teh manis hangates teh manis jumlahnya 4 ya kak [SEP] siap kak,teh manis hangates teh manis,4,-1,2
kak bisa pesan 9 brownies kampoeng kak [SEP] noke kak brownies kampoeng harganya 38.000 totalnya 342.000,brownies kampoeng,9,38000,3
bg kue pancong keju susu seloyang 6 ya kak [SEP] oke siap kak,kue pancong keju susu seloyang,6,-1,2
"es kopi nako 2 bungkus dan 3 iced cheezo red velvet latte ya kak [SEP] baik kak, 2 es kopi nako (34rb) + 3 iced cheezo red velvet latte (49k) = rp215rb ya",es kopi nako & iced cheezo red velvet latte,2 & 3,-1,4
pak mau pesen 6 dfc whole chicken ya [SEP] dfc whole chicken rp9rb ya kak jadi 54.000,dfc whole chicken,6,9000,2
pesan 3 nasi udang dong,nasi udang,3,-1,1
"mie spicy chicken korea soup 4 bungkus dan 5 soto banjar masakan kak [SEP] baik kak, 4 mie spicy chicken korea soup (rp 38.000) + 5 soto banjar masakan (50rb) = 402k ya",mie spicy chicken korea soup & soto banjar masakan,4 & 5,-1,4
kak mau order 1 soto jeroan masakan ya [SEP] oke soto jeroan masakan harga rp 39.000 total 39k ya kak,soto jeroan masakan,1,39000,2
minta 1 es buah,es buah,1,-1,2
mau 1 mie glosor jamet dong [SEP] mie glosor jamet 70 ribu ya kak jadi 70rb,mie glosor jamet,1,70000,2
"order 5 double jus manja, terus nasi kulit geprek nya 4 nih [SEP] baik kak, 5 double jus manja (rp20rb) + 4 nasi kulit geprek (62rb) = 348.000 ya",double jus manja & nasi kulit geprek,5 & 4,-1,4
kak mau order 3 nasi bungkus teri bilis ya kak [SEP] siap kak nasi bungkus teri bilis 38 ribu per porsi total 114 ribu ya,nasi bungkus teri bilis,3,38000,1
mau nasi ikan gembung acar dabu jumlahnya 8 [SEP] oke nasi ikan gembung acar dabu harga 65 ribu total 520.000 ya kak,nasi ikan gembung acar dabu,8,65000,1
kak 10 khaubak nasi ya [SEP] oke siap kak,khaubak nasi,10,-1,2
bang bisa pesan 10 pangsit gorengrebus ya [SEP] baik kak pangsit gorengrebus 20k satuan totalnya 200k,pangsit gorengrebus,10,20000,1
min bisa pesan 4 migotan ayam m dong [SEP] siap migotan ayam m 7.000 totalnya 28.000 kak,migotan ayam m,4,7000,1
beli 10 tahu crispy nih [SEP] tahu crispy 49.000 ya kak jadi 490 rebu,tahu crispy,10,49000,3
minta 8 nasi pecelurap ayam dong kak [SEP] siap nasi pecelurap ayam rp58rb totalnya 464k kak,nasi pecelurap ayam,8,58000,1
bu 4 wedang ronde kak [SEP] baik kak wedang ronde 73k satuan totalnya rp 292.000,wedang ronde,4,73000,2
boleh pesan 1 susu vanilla non coffee ya kak [SEP] siap kak susu vanilla non coffee 62.000 per porsi total 62k ya,susu vanilla non coffee,1,62000,2
esteh susu nusaberry 6 bungkus ya [SEP] noted kak esteh susu nusaberry rp 65.000 per porsi totalnya rp390rb,esteh susu nusaberry,6,65000,1
kk 3 cookies latte dong kak [SEP] oke kak cookies latte harganya 3.000 totalnya 9.000,cookies latte,3,3000,2
mau brown sugar latte h jumlahnya 6 ya kak [SEP] siap kak brown sugar latte h rp 18.000 per porsi total 108 ribu ya,brown sugar latte h,6,18000,2
pesen telur ayam bagian putih nya 4 porsi ya kak [SEP] baik kak telur ayam bagian putih 19.000 satuan totalnya 76 rebu,telur ayam bagian putih,4,19000,3
kids toys chicken fillet 8 bungkus ya bang [SEP] baik kak kids toys chicken fillet 62 ribu satuan totalnya 496rb,kids toys chicken fillet,8,62000,2
pesen iga bakar penyet nya 3 porsi ya [SEP] oke kak iga bakar penyet harganya rp 41.000 totalnya rp 123.000,iga bakar penyet,3,41000,3
may bebek penyet nasi jumlahnya 6 ya [SEP] baik kak bebek penyet nasi 48k satuan totalnya rp 288.000,bebek penyet nasi,6,48000,3
"cilok 3 bungkus dan 5 nasi bungkus ayam gulai ya [SEP] siap kak, cilok rp9rb dan nasi bungkus ayam gulai rp39rb, jadi total 222 ribu ya",cilok & nasi bungkus ayam gulai,3 & 5,-1,4
boleh pesan 2 spesial ayam telor ayam ya [SEP] siap spesial ayam telor ayam 52k totalnya 104 ribu kak,spesial ayam telor ayam,2,52000,2
ekstra kopi 2 bungkus ya [SEP] oke ekstra kopi harga 8k total 16rb ya kak,ekstra kopi,2,8000,2
bang order brownie hazelnut w cookies cream 1 ya [SEP] noted kak ditunggu ya,brownie hazelnut w cookies cream,1,-1,1
kak mau order 7 fried chicken [SEP] oke fried chicken harga 42k total rp 294.000 ya kak,fried chicken,7,42000,2
bu bisa pesan 8 teh tarik kak [SEP] siap teh tarik rp 12.000 totalnya 96 ribu kak,teh tarik,8,12000,2
1 es semangka india [SEP] oke kak es semangka india harganya 68.000 totalnya 68 ribu,es semangka india,1,68000,2
pesen ubi goreng krenyess ala mami nya 5 porsi dong [SEP] siap kak,ubi goreng krenyess ala mami,5,-1,1
kak mau pesen 6 kopi hitam panas dong kak [SEP] baik kak,kopi hitam panas,6,-1,2
maok chicken wings crush garlic jumlahnya 8 kak [SEP] siap chicken wings crush garlic 32rb totalnya 256rb kak,chicken wings crush garlic,8,32000,3
kak mau pesen 9 nasi goreng seafood ya kak [SEP] siap kak,nasi goreng seafood,9,-1,3
pesen nasi telor nya 2 porsi dong [SEP] baik kak nasi telor rp 58.000 satuan totalnya rp 116.000,nasi telor,2,58000,3
minta 3 nasi goreng nugget [SEP] oke nasi goreng nugget harga 27 ribu total rp 81.000 ya kak,nasi goreng nugget,3,27000,1
minta 6 bakmi goreng kak [SEP] oke bakmi goreng harga 30.000 total 180rb ya kak,bakmi goreng,6,30000,2
min 2 ayam penyet nih [SEP] baik kak ayam penyet rp 72.000 satuan totalnya 144.000,ayam penyet,2,72000,1
beli 5 es nutri sarileci [SEP] siap kak es nutri sarileci 37rb per porsi total rp185rb ya,es nutri sarileci,5,37000,2
pak kopi susu panas 10 ya [SEP] oke kak pesanannya masuk ya,kopi susu panas,10,-1,2
10 ayam saos thailand ya [SEP] siap ayam saos thailand rp 68.000 totalnya rp 680.000 kak,ayam saos thailand,10,68000,1
mbak 3 nasi uduk ya kak [SEP] siap kak nasi uduk 18rb per porsi total rp54rb ya,nasi uduk,3,18000,2
9 thai coffee [SEP] oke kak pesanannya masuk ya,thai coffee,9,-1,3
"mau 4 nasi bungkus usus sama 5 gongso iga nasi kak [SEP] oke kak nasi bungkus usus 4 dan gongso iga nasi 5, totalnya 162rb",nasi bungkus usus & gongso iga nasi,4 & 5,-1,4
beli 4 chicken patty doger [SEP] oke chicken patty doger harga 33 ribu total 132k ya kak,chicken patty doger,4,33000,1
"bu ovenbaked crispy chicken 1 sama mie special nongki 1 kak [SEP] siap kak, ovenbaked crispy chicken rp 32.000 dan mie special nongki 57rb, jadi total rp 89.000 ya",ovenbaked crispy chicken & mie special nongki,1 & 1,-1,4
boleh pesan 9 cookies latte ya kak [SEP] siap cookies latte 75.000 totalnya 675k kak,cookies latte,9,75000,1
9 jus strawberry kak [SEP] baik kak jus strawberry rp 41.000 satuan totalnya 369k,jus strawberry,9,41000,3
4 bakso goreng kak [SEP] baik kak bakso goreng 65.000 satuan totalnya rp 260.000,bakso goreng,4,65000,3
kak mau pesen 10 nasi bakar teri ya [SEP] oke kak pesanannya masuk ya,nasi bakar teri,10,-1,3
pesen chicken strip nya 5 porsi ya [SEP] noted kak chicken strip rp 62.000 per porsi totalnya 310 ribu,chicken strip,5,62000,1
kak 1 cheese tea dong [SEP] oke noted,cheese tea,1,-1,1
mbak order classic latte 10 dong [SEP] baik kak,classic latte,10,-1,2
boleh pesan 3 nasi bucket sosis ya kak [SEP] noted kak nasi bucket sosis rp8rb per porsi totalnya 24 ribu,nasi bucket sosis,3,8000,1
mas soto padang 7 dong [SEP] siap soto padang 72 ribu totalnya 504.000 kak,soto padang,7,72000,2
7 vegan chicken steak [SEP] oke kak pesanannya masuk ya,vegan chicken steak,7,-1,1
boleh pesan 9 teh susu dingin dong kak [SEP] siap teh susu dingin 42k totalnya 378k kak,teh susu dingin,9,42000,1
kak order ayam kremes 8 dong kak [SEP] oke ayam kremes harga rp35rb total 280.000 ya kak,ayam kremes,8,35000,1
kk order soto ayam 2 nih [SEP] noke kak soto ayam harganya rp 44.000 totalnya 88k,soto ayam,2,44000,3
"pesan ayam kampung penyet 4 porsi dan nasi udang 2 porsi kak [SEP] noted kak ayam kampung penyet 4 porsi 13k sama nasi udang 2 porsi 12 ribu, total 76 ribu",ayam kampung penyet & nasi udang,4 & 2,-1,4
minta 10 nasi goreng cabe ijo dong [SEP] oke kak pesanannya masuk ya,nasi goreng cabe ijo,10,-1,1
"pak bakso bagong 1 sama nasi ayam kemangi 3 [SEP] baik kak, 1 bakso bagong (8rb) + 3 nasi ayam kemangi (18.000) = 62k ya",bakso bagong & nasi ayam kemangi,1 & 3,-1,4
mau nasi merah jumlahnya 7 ya [SEP] ciap kak nasi merah rp 12.000 per porsi total 84 rb ya,nasi merah,7,12000,3
"pesan tiam mie 2 porsi dan nasi bakar telur 1 porsi kak [SEP] oke kak tiam mie 2 dan nasi bakar telur 1, totalnya rp141rb",tiam mie & nasi bakar telur,2 & 1,-1,4
boleh pesan 9 nasi telur sambal ijo ya kak [SEP] noted kak nasi telur sambal ijo rp 44.000 per porsi totalnya 396.000,nasi telur sambal ijo,9,44000,1
minta 4 strawberry tea nih [SEP] strawberry tea rp5rb ya kak jadi 20rb,strawberry tea,4,5000,2
"bang mau 3 french fries large sama 4 nasi gurami bakar sedang [SEP] siap kak, french fries large 12rb dan nasi gurami bakar sedang 36k, jadi total 180k ya",french fries large & nasi gurami bakar sedang,3 & 4,-1,4
"ayam penyet cabe ijo 2 bungkus dan 2 nasi bungkus udang sambal pete kak [SEP] siap kak, ayam penyet cabe ijo rp70rb dan nasi bungkus udang sambal pete 57.000, jadi total rp 254.000 ya",ayam penyet cabe ijo & nasi bungkus udang sambal pete,2 & 2,-1,4
"pesan es kopi cheer me up 4 porsi dan siomay moza 2 porsi ya kak [SEP] oke kak es kopi cheer me up 4 dan siomay moza 2, totalnya 100rb",es kopi cheer me up & siomay moza,4 & 2,-1,4
mau 10 capcay bakso ya kak [SEP] capcay bakso 59k ya kak jadi rp590rb,capcay bakso,10,59000,1
beli 6 jus tomat dong [SEP] oke jus tomat hargs 46k ttl 276.000 ya kak,jus tomat,6,46000,3
pak order mie aceh nyemek telur 10 ya [SEP] mie aceh nyemek telur 70k ya kak jadi 700.000,mie aceh nyemek telur,10,70000,2
"bang mau 5 teh susu thailand besar sama 4 miehun goreng ya [SEP] oke kak teh susu thailand besar 5 dan miehun goreng 4, totalnya 315 ribu",teh susu thailand besar & miehun goreng,5 & 4,-1,4
"pesan mie djoedes standart topping teriyaki 1 porsi dan nasi goreng 3 porsi nih [SEP] noted kak mie djoedes standart topping teriyaki 1 porsi 23.000 sama nasi goreng 3 porsi 35.000, total 128 ribu",mie djoedes standart topping teriyaki & nasi goreng,1 & 3,-1,4
mau pesen 4 ayam bakar kak [SEP] siap ayam bakar 19rb totalnya rp 76.000 kak,ayam bakar,4,19000,2
"mie ayam barbeque 4 sama nasi ayam sambal ijo barokah 4 ya kak [SEP] siap kak, mie ayam barbeque 68 ribu dan nasi ayam sambal ijo barokah 20rb, jadi total 352.000 ya",mie ayam barbeque & nasi ayam sambal ijo barokah,4 & 4,-1,4
bu bakso cumi bakso kecil 9 dong [SEP] bakso cumi bakso kecil 25.000 ya kak jadi 225.000,bakso cumi bakso kecil,9,25000,1
9 chicken chunks ya kak [SEP] siap chicken chunks rp30rb totalnya 270 rebu kak,chicken chunks,9,30000,3
beli 8 nasi chasio jumbo ya [SEP] siap nasi chasio jumbo 23k totalnya rp 184.000 kak,nasi chasio jumbo,8,23000,3
"order 5 tahu penyet, terus mie pentol nya 3 [SEP] noted kak tahu penyet 5 porsi rp 26.000 sama mie pentol 3 porsi 67 ribu, total rp331rb",tahu penyet & mie pentol,5 & 3,-1,4
pesan 6 chicken caesar salad kak [SEP] baik kak chicken caesar salad 42 ribu satuan totalnya rp 252.000,chicken caesar salad,6,42000,1
6 ikan nila crispy nasi nih [SEP] siap kak ikan nila crispy nasi 9k per porsi total 54 ribu ya,ikan nila crispy nasi,6,9000,1
"kk bakso kasarhalus 5 sama soto tanpa daging 5 dong [SEP] noted kak bakso kasarhalus 5 porsi rp51rb sama soto tanpa daging 5 porsi rp44rb, total rp475rb",bakso kasarhalus & soto tanpa daging,5 & 5,-1,4
minta 8 nasi goreng putih jumbo ya kak [SEP] noted kak nasi goreng putih jumbo 21.000 per porsi totalnya 168k,nasi goreng putih jumbo,8,21000,1
minta 10 ayam gejrot super pedas dong kak [SEP] oke noted,ayam gejrot super pedas,10,-1,1
pesen bakso malang nya 2 porsi dong [SEP] bakso malang 40 ribu ya kak jadi 80 ribu,bakso malang,2,40000,2
mbak 3 es gulo regal m nih [SEP] siap kak es gulo regal m rp49rb per porsi total 147rb ya,es gulo regal m,3,49000,2
mau spicy chicken roll jumlahnya 1 dong kak [SEP] baik kak,spicy chicken roll,1,-1,2
10 jus wortel susu ya [SEP] jus wortel susu 54k ya kak jadi 540k,jus wortel susu,10,54000,1
kak mau pesen 4 croissant chicken ham mini kak [SEP] siap kak,croissant chicken ham mini,4,-1,1
minta 7 coklat susu hangat [SEP] oke siap kak,coklat susu hangat,7,-1,1
3 nasi bakar telur [SEP] qey nasi bakar telur nharga 47 ribu total 141.000 ya kak,nasi bakar telur,3,47000,3
iced cheezo red velvet latte 8 bungkus ya bu [SEP] baik kak iced cheezo red velvet latte 6k satuan totalnya 48 ribu,iced cheezo red velvet latte,8,6000,2
jus wortel susu 7 ya [SEP] oke siap kak,jus wortel susu,7,-1,2
beli 5 kids toys chicken fillet ya kak [SEP] kids toys chicken fillet 52rb ya kak jadi 260k,kids toys chicken fillet,5,52000,2
mau 2 nasi sayur telur asin ya [SEP] oke kak nasi sayur telur asin harganya 31k totalnya 62 ribu,nasi sayur telur asin,2,31000,1
pesen nasi goreng spesial nya 1 porsi ya [SEP] okokok kak nasi goreng spesial hrgny 15rb totalnya 15.000,nasi goreng spesial,1,15000,3
mbak mau pesen 6 es coffee latte kak [SEP] noted kak es coffee latte 72 ribu per porsi totalnya rp 432.000,es coffee latte,6,72000,1
mas bisa pesan 3 takoyaki bakso ayam nih [SEP] baik kak takoyaki bakso ayam rp 74.000 satuan totalnya 222k,takoyaki bakso ayam,3,74000,2
pesan 6 nasi ayam penyet ya kak [SEP] siap nasi ayam penyet rp9rb totalnya 54rb kak,nasi ayam penyet,6,9000,2
mauuuuuuu chicken ramenn jumlahnya 6 dong [SEP] chicken ramenn 36k ya kak jadi 216.000,chicken ramenn,6,36000,3
bang chicken ramebox 7 ya [SEP] siap chicken ramebox 70k totalnya 490rb kak,chicken ramebox,7,70000,2
kak mau pesen 10 nasi penyet telortempetahu ya kak,nasi penyet telortempetahu,10,-1,3
pak order bihun balap bakso ikan 6 ya kak,bihun balap bakso ikan,6,-1,2
"mas kwitiaw goreng telur 5 sama combo xxl crispy chicken 5 ya [SEP] siap kak, kwitiaw goreng telur 11.000 dan combo xxl crispy chicken 35rb, jadi total 230.000 ya",kwitiaw goreng telur & combo xxl crispy chicken,5 & 5,-1,4
pesan 9 teh poci cappucino [SEP] oke noted,teh poci cappucino,9,-1,1
"teh poci leci 1 bungkus dan 4 penyet telor nasi dong [SEP] oke kak teh poci leci 1 dan penyet telor nasi 4, totalnya 213k",teh poci leci & penyet telor nasi,1 & 4,-1,4
kak mau order 6 tiam mie dong kak [SEP] oke tiam mie harga 57k total 342k ya kak,tiam mie,6,57000,1
"nasi soto campur 2 bungkus dan 1 ayam sayap dong kak [SEP] baik kak, 2 nasi soto campur (62.000) + 1 ayam sayap (rp 9.000) = 133 ribu ya",nasi soto campur & ayam sayap,2 & 1,-1,4
mau 9 extra spicy chicken lamian ya kak [SEP] baik kak extra spicy chicken lamian 69 ribu satuan totalnya 621rb,extra spicy chicken lamian,9,69000,2
kak mau pesen 1 ifu mie ulang tahun m ya [SEP] noted kak ditunggu ya,ifu mie ulang tahun m,1,-1,1
pesan 6 nasi telur dadar penyet kak [SEP] oke kak nasi telur dadar penyet harganya 46.000 totalnya rp 276.000,nasi telur dadar penyet,6,46000,1
bu 2 bihun goreng belacan seafood nih [SEP] siap kak bihun goreng belacan seafood 65rb per porsi total 130rb ya,bihun goreng belacan seafood,2,65000,1
kak order soto jeroan masakan 6 ya [SEP] noted kak ditunggu ya,soto jeroan masakan,6,-1,1
mau pesen 7 ice kopi avocado kak [SEP] oke ice kopi avocado harga 12 ribu total 84.000 ya kak,ice kopi avocado,7,12000,1
mau popcorn chicken honey jumlahnya 2 ya [SEP] siap popcorn chicken honey rp49rb totalnya 98.000 kak,popcorn chicken honey,2,49000,3
mau flavoured latte cold jumlahnya 10 dong [SEP] oke flavoured latte cold harga rp 10.000 total 100k ya kak,flavoured latte cold,10,10000,1
"pak biasa coklat susu 3 sama mie geprek bensu sambal embe 4 nih [SEP] noted kak biasa coklat susu 3 porsi rp 70.000 sama mie geprek bensu sambal embe 4 porsi rp 59.000, total 446 ribu",biasa coklat susu & mie geprek bensu sambal embe,3 & 4,-1,4
"bang pesen 5 es blewah dan 1 risol ayam original kak [SEP] oke kak es blewah 5 dan risol ayam original 1, totalnya rp 327.000",es blewah & risol ayam original,5 & 1,-1,4
kak mau order 3 chipotle chicken mini nih [SEP] oke kak chipotle chicken mini harganya 35rb totalnya rp 105.000,chipotle chicken mini,3,35000,1
mauu lamian honey bbq chicken jumlahnya 4 kak [SEP] noted kak lamian honey bbq chicken 33rb per porsi totalnya 132.000,lamian honey bbq chicken,4,33000,3
mau bihun balap bakso ikan jumlahnya 7 ya [SEP] oke kak pesanannya masuk ya,bihun balap bakso ikan,7,-1,1
bg chicken 3 ya kak [SEP] siap kak chicken 47 ribu per porsi total 141.000 ya,chicken,3,47000,1
boleh pesan 5 nasi merah nih [SEP] oke nasi merah harga 23k total rp115rb ya kak,nasi merah,5,23000,1
kak mau order 7 nasi bakar original [SEP] oke nasi bakar original harga 40rb total 280rb ya kak,nasi bakar original,7,40000,1
2 ayam cabe merah ya kak [SEP] siap kak,ayam cabe merah,2,-1,1
kak chicken cordon bleu 3 [SEP] noted kak chicken cordon bleu rp 17.000 per porsi totalnya rp51rb,chicken cordon bleu,3,17000,1
boleh pesan 10 nasi cumi kak [SEP] oke nasi cumi harga 57 ribu total 570rb ya kak,nasi cumi,10,57000,1
mau mie rebus jumlahnya 1 dong [SEP] siap mie rebus 23rb totalnya rp23rb kak,mie rebus,1,23000,2
mau coffee choholatte jumlahnya 5 ya [SEP] siap coffee choholatte 25 rbuan totalnya 125k kak,coffee choholatte,5,25000,3
pak nasi kotak dendeng brekele 3 dong kak [SEP] siap kak nasi kotak dendeng brekele 44.000 per porsi total 132k ya,nasi kotak dendeng brekele,3,44000,1
minta 2 susu putih ya [SEP] siap susu putih 56 ribu totalnya rp112rb kak,susu putih,2,56000,2
mau 2 crispy chicken spicy [SEP] siap crispy chicken spicy 11.000 totalnya 22k kak,crispy chicken spicy,2,11000,2
mau teh manis jumlahnya 7 dong [SEP] noted kak teh manis rp 62.000 per porsi totalnya rp 434.000,teh manis,7,62000,2
mau 2 susu putih ya [SEP] siap kak susu putih rp51rb per porsi total 102k ya,susu putih,2,51000,1
"bang pesen 3 kentang goreng mayo dan 4 king fusion cookies n cream dong [SEP] siap kak, kentang goreng mayo rp 35.000 dan king fusion cookies n cream 55.000, jadi total rp325rb ya",kentang goreng mayo & king fusion cookies n cream,3 & 4,-1,4
1 smoked chicken ball nih [SEP] oke smoked chicken ball harga rp 73.000 total 73 rbu ya kak,smoked chicken ball,1,73000,3
kk order nasi goreng red 7 dong [SEP] oke siap kak,nasi goreng red,7,-1,3
pak order iced strawberry cafe latte 5 nih [SEP] siap iced strawberry cafe latte 30k totalnya rp150rb kak,iced strawberry cafe latte,5,30000,1
pesen gochujang chicken nya 4 porsi nih [SEP] baik kak gochujang chicken rp 27.000 satuan totalnya rp108rb,gochujang chicken,4,27000,1
"pesan nasi goreng 4 porsi dan roti cream susu 5 porsi [SEP] oke kak nasi goreng 4 dan roti cream susu 5, totalnya 124k",nasi goreng & roti cream susu,4 & 5,-1,4
kak 1 gongso iga nasi nih [SEP] gongso iga nasi 74.000 ya kak jadi 74rb,gongso iga nasi,1,74000,3
min telur ayam bagian putih 3 ya kak [SEP] oke kak telur ayam bagian putih harganya 36.000 totalnya rp 108.000,telur ayam bagian putih,3,36000,1
"bayam crispy 4 bungkus dan 3 es kelapa muda [SEP] siap kak, bayam crispy rp 49.000 dan es kelapa muda 10 ribu, jadi total 226.000 ya",bayam crispy & es kelapa muda,4 & 3,-1,4
bu nasi ayam pop cron 5 dong kak [SEP] noted kak nasi ayam pop cron rp10rb per porsi totalnya rp 50.000,nasi ayam pop cron,5,10000,3
mau 2 king fusion cookies n cream kak [SEP] king fusion cookies n cream 57rb ya kak jadi rp114rb,king fusion cookies n cream,2,57000,1
kak mau pesen 10 indomie goreng special ya [SEP] oke noted,indomie goreng special,10,-1,3
"nasi campur telur jumbo 1 bungkus dan 4 nasi bungkus usus dong kak [SEP] oke kak nasi campur telur jumbo 1 dan nasi bungkus usus 4, totalnya 36k",nasi campur telur jumbo & nasi bungkus usus,1 & 4,-1,4
kak ayam geprek sambal bawang 5 [SEP] oke ayam geprek sambal bawang harga 62k total 310rb ya kak,ayam geprek sambal bawang,5,62000,1
boleh pesan 4 roti daging ayam kak [SEP] okokok kak roti daging ayam harganya 22k totalnya 88.000,roti daging ayam,4,22000,3
"order 5 nasi cumi, terus ayam geprek originalpotong nya 4 dong [SEP] noted kak nasi cumi 5 porsi 35rb sama ayam geprek originalpotong 4 porsi 23 ribu, total 267rb",nasi cumi & ayam geprek originalpotong,5 & 4,-1,4
pak order kopi ekspresso 6 kak [SEP] oke kak kopi ekspresso harganya 43rb totalnya 258.000,kopi ekspresso,6,43000,2
minta 7 mie rebus ya kak [SEP] siap kak,mie rebus,7,-1,3
pesen nasi madura selolop nya 9 porsi nih [SEP] siap nasi madura selolop 61 ribu totalnya 549 ribu kak,nasi madura selolop,9,61000,1
kk ayam kremes 10 dong kak [SEP] oke kak pesanannya masuk ya,ayam kremes,10,-1,1
"min kopi teh susu panas 3 sama telur ayam kampung 5 nih [SEP] baik kak, 3 kopi teh susu panas (45rb) + 5 telur ayam kampung (18rb) = 225 ribu ya",kopi teh susu panas & telur ayam kampung,3 & 5,-1,4
bu bisa pesan 9 chipotle chicken mini dong kak [SEP] noted kak chipotle chicken mini 48k per porsi totalnya 432 ribu,chipotle chicken mini,9,48000,1
kak order es kopi kim 4 ya kak [SEP] siap es kopi kim 4k totalnya rp 16.000 kak,es kopi kim,4,4000,1
bg nasi goreng ayam kecap 2 nih [SEP] oke siap kak,nasi goreng ayam kecap,2,-1,1
bg 10 siomay ya kak [SEP] baik kak siomay 47rb satuan totalnya 470 ribu,siomay,10,47000,2
beli 10 nasi putih ol nih [SEP] nasi putih ol 67k ya kak jadi rp670rb,nasi putih ol,10,67000,2
may teh hijau susu panas jumlahnya 7 ya kak [SEP] oke teh hijau susu panas harga rp5rb ttl rp 35.000 ya kak,teh hijau susu panas,7,5000,3
"order 1 ayam goreng basil, terus mie ayam bakso keju mozarella nya 3 kak [SEP] oke kak ayam goreng basil 1 dan mie ayam bakso keju mozarella 3, totalnya 69rb",ayam goreng basil & mie ayam bakso keju mozarella,1 & 3,-1,4
bl 10 ini teh manisss [SEP] baik kak ini teh manis 16 rbu satuan totalnya 160rb,ini teh manis,10,16000,3
mau es teh manis tawar jumlahnya 6 nih [SEP] es teh manis tawar 71 ribu ya kak jadi rp426rb,es teh manis tawar,6,71000,1
mas 2 telur ayam kampung nih [SEP] siap telur ayam kampung 70rb totalnya 140 ribu kak,telur ayam kampung,2,70000,1
minta 7 nasi gurami bakar sedang nih,nasi gurami bakar sedang,7,-1,3
mau kopi susu ambyar jumlahnya 1 nih [SEP] oke siap kak,kopi susu ambyar,1,-1,1
"bang mau 4 combo ayam geprek original sama 1 tahu goreng pong telor asin ya kak [SEP] noted kak combo ayam geprek original 4 porsi 7.000 sama tahu goreng pong telor asin 1 porsi 63.000, total rp91rb",combo ayam geprek original & tahu goreng pong telor asin,4 & 1,-1,4
"bg dolce latte 5 sama double jus naga 3 [SEP] noted kak dolce latte 5 porsi 59rb sama double jus naga 3 porsi 70k, total 505rb",dolce latte & double jus naga,5 & 3,-1,4
boleh pesan 5 choco coffe latte jely ya [SEP] siap kak choco coffe latte jely rp 43.000 per porsi total 215 ribu ya,choco coffe latte jely,5,43000,2
kopi charcoal 9 bungkus ya min [SEP] siap kopi charcoal 31 ribu totalnya rp279rb kak,kopi charcoal,9,31000,2
8 ayam bumbu laos ekor kak [SEP] siap ayam bumbu laos ekor 25k totalnya 200.000 kak,ayam bumbu laos ekor,8,25000,2
6 caf latte tiramishu [SEP] siap kak caf latte tiramishu rp 51.000 per porsi total 306k ya,caf latte tiramishu,6,51000,1
"kak pesen 3 esteh susu nusaberry dan 2 mie goreng basah biasa dong [SEP] baik kak, 3 esteh susu nusaberry (35.000) + 2 mie goreng basah biasa (18.000) = 141k ya",esteh susu nusaberry & mie goreng basah biasa,3 & 2,-1,4
nmo 5 mie pentol [SEP] siiaapp kak mie pentol rp60rb per porsi total 300 ribu ya,mie pentol,5,60000,3
pesen kids toys chicken fillet nya 6 porsi ya [SEP] noted kak kids toys chicken fillet rp 47.000 per porsi totalnya 282k,kids toys chicken fillet,6,47000,1
boleh pesan 1 nasi bebek goreng ya kak [SEP] oke nasi bebek goreng harga 3.000 total 3.000 ya kak,nasi bebek goreng,1,3000,1
"bg pesen 1 roti goreng ayam dan 2 susu susanti vanilla kak [SEP] baik kak, 1 roti goreng ayam (52rb) + 2 susu susanti vanilla (64k) = 180.000 ya",roti goreng ayam & susu susanti vanilla,1 & 2,-1,4
"pesan nasi dori sambal dower 3 porsi dan hot cheesy chicken 1 porsi nih [SEP] noted kak nasi dori sambal dower 3 porsi 15.000 sama hot cheesy chicken 1 porsi rp 3.000, total 48rb",nasi dori sambal dower & hot cheesy chicken,3 & 1,-1,4
3 gyoza chicken toast ya kak [SEP] gyoza chicken toast rp 47.000 ya kak jadi 141k,gyoza chicken toast,3,47000,1
mnt 6 loyang ayam sedang nih [SEP] oke kak loyang ayam sedang harganya 48k totalnya 288 ribu,loyang ayam sedang,6,48000,3
bg mau pesen 7 spesial ayam geprek sambal matah dong kak [SEP] oke kak spesial ayam geprek sambal matah harganya 15.000 totalnya 105.000,spesial ayam geprek sambal matah,7,15000,1
"mas mau 5 kopi biasa sama 1 es sutos susu chocolatos ya [SEP] oke kak kopi biasa 5 dan es sutos susu chocolatos 1, totalnya 204 ribu",kopi biasa & es sutos susu chocolatos,5 & 1,-1,4
mas 1 mie hun goreng special [SEP] siap kak,mie hun goreng special,1,-1,3
8 wedang ronde kak [SEP] oke wedang ronde harga rp40rb total 320 rb ya kak,wedang ronde,8,40000,3
