input_text,product,quantity,price_satuan,pattern
mau 1 mango yoghurt [SEP] oke kak mango yoghurt harganya rp 62.000 totalnya 62 ribu,mango yoghurt,1,62000,1
pesan 1 vanilla cream choco nih [SEP] vanilla cream choco 8rb ya kak jadi 8k,vanilla cream choco,1,8000,1
kk 8 kebab mini barokah [SEP] siap kebab mini barokah rp53rb totalnya 424 ribu kak,kebab mini barokah,8,53000,1
bg mau pesen 8 lapis kukus klepon nih [SEP] baik kak lapis kukus klepon rp 58.000 satuan totalnya 464rb,lapis kukus klepon,8,58000,2
mau 9 susu susanti strawberry ya kak [SEP] siap kak susu susanti strawberry rp64rb per porsi total rp 576.000 ya,susu susanti strawberry,9,64000,1
kak mau order 4 katsu teriyaki don tanpa nasi dong [SEP] baik kak katsu teriyaki don tanpa nasi rp63rb satuan totalnya rp252rb,katsu teriyaki don tanpa nasi,4,63000,2
pesan 8 sop ayam [SEP] noted kak sop ayam 5.000 per porsi totalnya rp 40.000,sop ayam,8,5000,3
pak mau pesen 3 ayam dong [SEP] noted kak ayam rp 47.000 per porsi totalnya 141rb,ayam,3,47000,2
mau pesen 6 chocolate stick danish [SEP] siap kak chocolate stick danish 73k per porsi total 438.000 ya,chocolate stick danish,6,73000,1
beli 6 soup asparagus daging ayam ya kak [SEP] soup asparagus daging ayam rp 65.000 ya kak jadi rp 390.000,soup asparagus daging ayam,6,65000,3
mbak 10 peanut butter panini dong [SEP] siap peanut butter panini 59.000 totalnya rp 590.000 kak,peanut butter panini,10,59000,1
kak mau order 3 koppitomi coffee hot ya [SEP] koppitomi coffee hot rp55rb ya kak jadi 165rb,koppitomi coffee hot,3,55000,2
bg 3 luwak white coffe ya kak [SEP] luwak white coffe rp35rb ya kak jadi 105k,luwak white coffe,3,35000,1
bu mau pesen 7 pandemic punch [SEP] baik kak pandemic punch 73rb satuan totalnya rp 511.000,pandemic punch,7,73000,3
beli 6 roti sosis keju kak [SEP] baik kak roti sosis keju rp10rb satuan totalnya rp 60.000,roti sosis keju,6,10000,1
bu mau pesen 6 makaroni spiral ya [SEP] oke makaroni spiral harga 21.000 total rp126rb ya kak,makaroni spiral,6,21000,1
mau pesen 8 sosis bakar [SEP] oke sosis bakar harga 61.000 total 488 ribu ya kak,sosis bakar,8,61000,2
pesan 7 pisang lumer  chip dong kak [SEP] siap kak pisang lumer  chip 61k per porsi total 427.000 ya,pisang lumer  chip,7,61000,1
2 somay kubis ya [SEP] siap kak somay kubis 8k per porsi total rp16rb ya,somay kubis,2,8000,1
1 lime  orange mojito [SEP] siap lime  orange mojito 44.000 totalnya 44k kak,lime  orange mojito,1,44000,1
minta 2 kupie blanded ori [SEP] oke siap kak,kupie blanded ori,2,-1,2
1 vanila kak [SEP] vanila 50 ribu ya kak jadi 50k,vanila,1,50000,2
beli 4 black pepper dong [SEP] siap black pepper rp 22.000 totalnya rp88rb kak,black pepper,4,22000,1
minta 6 kimchi kimbab nih [SEP] siap kak kimchi kimbab rp66rb per porsi total 396.000 ya,kimchi kimbab,6,66000,1
mas 6 nasi paru nih [SEP] oke kak nasi paru harganya 18.000 totalnya rp108rb,nasi paru,6,18000,1
minta 3 moibif bulgogi [SEP] siap moibif bulgogi 33.000 totalnya rp 99.000 kak,moibif bulgogi,3,33000,2
min bisa pesan 4 tepung garut arrowroot ya [SEP] noted kak tepung garut arrowroot rp75rb per porsi totalnya 300k,tepung garut arrowroot,4,75000,2
beli 1 cwie mie level sarjana nih [SEP] oke kak cwie mie level sarjana harganya 23.000 totalnya 23.000,cwie mie level sarjana,1,23000,3
mau 5 ayam kampung penyet kak [SEP] oke ayam kampung penyet harga 25.000 total 125.000 ya kak,ayam kampung penyet,5,25000,2
mau 3 daun ndusuk segar nih [SEP] siaaap kak daun ndusuk segar 33rb per porsi total rp 99.000 ya,daun ndusuk segar,3,33000,3
pak nbisa ord 8 extrajoss [SEP] oke extrajoss harga 22k total rp176rb ya kak,extrajoss,8,22000,3
beli 1 nasi kebuli ayam paha dong [SEP] noted kak nasi kebuli ayam paha 60k per porsi totalnya rp60rb,nasi kebuli ayam paha,1,60000,1
bang mau pesen 7 chicken karaage mentai bento nih [SEP] oke kak chicken karaage mentai bento harganya 38rb totalnya rp266rb,chicken karaage mentai bento,7,38000,1
kak nmo order 10 long black dong [SEP] siapp kak long black 15.000 per porsi total 150 ribu ya,long black,10,15000,3
minta 5 extra fried shallots dong kak [SEP] extra fried shallots rp44rb ya kak jadi rp 220.000,extra fried shallots,5,44000,1
boleh pesan 3 sate penyu masakan ya kak [SEP] oke kak sate penyu masakan harganya rp64rb totalnya 192.000,sate penyu masakan,3,64000,3
boleh pesan 10 capcay goreng dong kak [SEP] capcay goreng 39k ya kak jadi rp 390.000,capcay goreng,10,39000,1
mau 3 sobat orange kak [SEP] siap kak sobat orange rp18rb per porsi total 54.000 ya,sobat orange,3,18000,1
kak mau pesen 10 french fries with sausage ya,french fries with sausage,10,-1,2
beli 5 bakso tumpeng kecil kak [SEP] oke bakso tumpeng kecil harga 19 ribu total rp 95.000 ya kak,bakso tumpeng kecil,5,19000,2
bu mau pesen 5 inout coffee ya [SEP] oke kak inout coffee harganya 27k totalnya 135 ribu,inout coffee,5,27000,1
minta 5 classic tuna toastie nih [SEP] oke classic tuna toastie harga 70 ribu total 350 ribu ya kak,classic tuna toastie,5,70000,1
beli 2 bitter coffee nih [SEP] baik kak bitter coffee rp39rb satuan totalnya 78.000,bitter coffee,2,39000,2
bang mau pesen 9 sobat kopi [SEP] oke sobat kopi harga 7 ribu total 63 ribu ya kak,sobat kopi,9,7000,2
kk 7 pancong coklat l ya kak [SEP] noted kak ditunggu ya,pancong coklat l,7,-1,3
brli 4 nasi nila saos padang dong kak [SEP] baik kak nasi nila saos pdng 32.000 satuan totalnya rp128rb,nasi nila saos padang,4,32000,3
7 toriniku ramen dong [SEP] oke kak toriniku ramen harganya 30.000 totalnya 210rb,toriniku ramen,7,30000,1
beli 7 coconut pandan nih [SEP] siap kak coconut pandan rp9rb per porsi total rp63rb ya,coconut pandan,7,9000,1
mau 2 curut keju asli nih [SEP] noted kak curut keju asli 39rb per porsi totalnya 78 ribu,curut keju asli,2,39000,1
minta 7 tambah oreo [SEP] tambah oreo rp 18.000 ya kak jadi 126.000,tambah oreo,7,18000,2
mau 2 jagung putih giling nih [SEP] siap jagung putih giling 26 ribu totalnya 52k kak,jagung putih giling,2,26000,1
minta 5 donat kentang meses coklat dong [SEP] oke kak donat kentang meses coklat harganya rp63rb totalnya 315rb,donat kentang meses coklat,5,63000,1
book 9 sapi daging lemak sedang segar dong [SEP] sip sapi daging lemak sedang segar harga 31 rb total 279 ribu ya kak,sapi daging lemak sedang segar,9,31000,3
mau 6 sundubu jigae with noodle ya [SEP] siap sundubu jigae with noodle rp73rb totalnya rp438rb kak,sundubu jigae with noodle,6,73000,1
minta 1 martabak keju coklat susu dong [SEP] martabak keju coklat susu rp64rb ya kak jadi rp 64.000,martabak keju coklat susu,1,64000,2
kk 6 lychee yakukt nih [SEP] baik kak,lychee yakukt,6,-1,1
kak 7 kacang disco nih [SEP] oke kak kacang disco harganya rp32rb totalnya 224k,kacang disco,7,32000,2
pesan 7 lobster bakargoreng ya [SEP] lobster bakargoreng 13 ribu ya kak jadi rp91rb,lobster bakargoreng,7,13000,1
kak mau order 8 sausage dong kak [SEP] sausage rp70rb ya kak jadi 560k,sausage,8,70000,2
boleh pesan 2 combo duo fire chicken kak [SEP] siap kak combo duo fire chicken 54rb per porsi total 108rb ya,combo duo fire chicken,2,54000,1
kak mau order 5 chicken pepper rice kak [SEP] noted kak chicken pepper rice 53.000 per porsi totalnya 265 ribu,chicken pepper rice,5,53000,1
boleh pesan 1 extra mozarella ya kak [SEP] baik kak extra mozarella 16rb satuan totalnya 16k,extra mozarella,1,16000,1
beli 8 french zone ya [SEP] siap french zone 23k totalnya rp 184.000 kak,french zone,8,23000,3
mbak mau pesen 8 ayam dada ya [SEP] oke ayam dada harga 39rb total 312 ribu ya kak,ayam dada,8,39000,1
beli 2 milo pyramid dong [SEP] baik kak milo pyramid rp 74.000 satuan totalnya 148k,milo pyramid,2,74000,1
min bisa pesan 5 otako kepiting dong [SEP] siap otako kepiting rp66rb totalnya 330 ribu kak,otako kepiting,5,66000,1
pesan 10 ayam geprek sambal penyet kak [SEP] siap ayam geprek sambal penyet 70k totalnya 700 ribu kak,ayam geprek sambal penyet,10,70000,2
kak mau order 7 kwartet crabs in loves dong [SEP] noted kak kwartet crabs in loves 26 ribu per porsi totalnya rp182rb,kwartet crabs in loves,7,26000,2
pak 6 dreamy chocomint dong kak [SEP] oke dreamy chocomint harga 10.000 total rp60rb ya kak,dreamy chocomint,6,10000,1
9 garlic cream cheese bun [SEP] siap garlic cream cheese bun 59rb totalnya 531k kak,garlic cream cheese bun,9,59000,1
4 xavier peachgum dessert ya kak [SEP] siap kak xavier peachgum dessert rp37rb per porsi total 148k ya,xavier peachgum dessert,4,37000,2
mau pesen 10 frozen dimsum udang kak [SEP] oke frozen dimsum udang harga 37.000 total rp 370.000 ya kak,frozen dimsum udang,10,37000,2
bang mau pesen 1 scrambled eggs ya kak [SEP] oke kak scrambled eggs harganya 44k totalnya 44rb,scrambled eggs,1,44000,2
mau 1 cheese dumpling [SEP] siap kak cheese dumpling 67k per porsi total 67k ya,cheese dumpling,1,67000,2
pak 6 coffee smoothies with ice cream dong kak [SEP] siap kak coffee smoothies with ice cream 4 ribu per porsi total 24rb ya,coffee smoothies with ice cream,6,4000,1
minta 6 moicik karage blackpepper dong kak [SEP] oke kak moicik karage blackpepper harganya 28.000 totalnya 168.000,moicik karage blackpepper,6,28000,2
beli 2 hot arabica gayo ya [SEP] siap kak hot arabica gayo 4k per porsi total 8.000 ya,hot arabica gayo,2,4000,2
pesan 4 kerang asap mentah ya,kerang asap mentah,4,-1,3
kk mau pesen 4 spicy luat large ya kak [SEP] oke spicy luat large harga 41k total 164k ya kak,spicy luat large,4,41000,1
beli 9 nasi putih besar dong [SEP] nasi putih besar rp 67.000 ya kak jadi rp603rb,nasi putih besar,9,67000,2
mau 8 black egg dong [SEP] black egg 39k ya kak jadi 312rb,black egg,8,39000,1
boleh pesan 7 tambah ati ampela ya kak [SEP] oke tambah ati ampela harga 46.000 total 322rb ya kak,tambah ati ampela,7,46000,2
5 bicopi original nih [SEP] noted kak bicopi original rp45rb per porsi totalnya 225k,bicopi original,5,45000,2
pesan 3 set roti panggang ebi kak [SEP] siap kak,set roti panggang ebi,3,-1,3
pesan 5 moctail  sweet pink kak [SEP] moctail  sweet pink rp 35.000 ya kak jadi rp175rb,moctail  sweet pink,5,35000,1
mau 2 kwetiau goreng seafood pedas sekali kak [SEP] oke kwetiau goreng seafood pedas sekali harga 26 ribu total rp 52.000 ya kak,kwetiau goreng seafood pedas sekali,2,26000,1
pesan 4 kaminari zousui seafood ya [SEP] baik kak kaminari zousui seafood rp10rb satuan totalnya rp40rb,kaminari zousui seafood,4,10000,3
mbak mau pesen 3 ayam saos ya kak [SEP] siap kak ayam saos rp 13.000 per porsi total 39rb ya,ayam saos,3,13000,1
8 chicken katsu mentai dong kak [SEP] oke chicken katsu mentai harga 71 ribu total rp568rb ya kak,chicken katsu mentai,8,71000,2
5 fish n chip ya kak [SEP] fish n chip rp 24.000 ya kak jadi 120k,fish n chip,5,24000,2
boleh pesan 8 tuna caesar salad dong kak [SEP] oke tuna caesar salad harga rp12rb total 96.000 ya kak,tuna caesar salad,8,12000,1
kak bisa pesan 4 cookies  cream ya kak [SEP] baik kak cookies  cream 33.000 satuan totalnya rp 132.000,cookies  cream,4,33000,2
1 gudeg sayur ya kak [SEP] oke noted,gudeg sayur,1,-1,2
mau 6 chocolate brownies smores [SEP] siap chocolate brownies smores rp37rb totalnya 222 ribu kak,chocolate brownies smores,6,37000,3
boleh pesan 5 kebab lumer beef kebab large kak [SEP] baik kak kebab lumer beef kebab large 48.000 satuan totalnya rp240rb,kebab lumer beef kebab large,5,48000,2
kak maoo order 2 chicken modanyaki reguler nih [SEP] noted kak chicken modanyaki reguler 68 rbu per porsi totalnya 136rb,chicken modanyaki reguler,2,68000,3
kk 7 croffle nutella creme ya kak [SEP] baik kak,croffle nutella creme,7,-1,1
pesan 8 tomat masak dong [SEP] siap kak tomat masak rp 31.000 per porsi total rp248rb ya,tomat masak,8,31000,2
pak 4 chicken biryani double kak [SEP] oke chicken biryani double nharga rp 26.000 total rp104rb ya kak,chicken biryani double,4,26000,3
beli 6 queen bee nih [SEP] queen bee rp27rb ya kak jadi rp 162.000,queen bee,6,27000,1
bg mau pesen 7 red velvet nougat slice ya kak [SEP] noted kak red velvet nougat slice 38k per porsi totalnya 266k,red velvet nougat slice,7,38000,2
kak mau order 3 bakpao chasiewdaging saus bbq dong kak [SEP] baik kak bakpao chasiewdaging saus bbq rp67rb satuan totalnya rp201rb,bakpao chasiewdaging saus bbq,3,67000,3
2 cookies latte kak [SEP] oke kak cookies latte harganya rp36rb totalnya 72 rebu,cookies latte,2,36000,3
pesan 1 kacang mekah polong segar [SEP] noted kak kacang mekah polong segar 70 rebu per porsi totalnya rp70rb,kacang mekah polong segar,1,70000,3
pesan 9 pof chili ya [SEP] oke noted,pof chili,9,-1,1
1 soto banjar dong [SEP] oke noted,soto banjar,1,-1,2
pesan 10 pisang lumer coklat [SEP] oke kak pisang lumer coklat harganya 49 ribu totalnya 490.000,pisang lumer coklat,10,49000,1
pesan 3 biasa keju coklat,biasa keju coklat,3,-1,1
beli 9 chicken strip kimboo ya kak [SEP] baik kak chicken strip kimboo 22 ribu satuan totalnya 198.000,chicken strip kimboo,9,22000,2
pesan 3 ayam nabati khas indonesia ya [SEP] oke ayam nabati khas indonesia harga 43.000 total 129rb ya kak,ayam nabati khas indonesia,3,43000,2
minta 2 croissant almond nih [SEP] siap kak croissant almond 5 ribu per porsi total rp 10.000 ya,croissant almond,2,5000,1
10 es cappuchino ya kak [SEP] baik kak es cappuchino 66 ribu satuan totalnya 660rb,es cappuchino,10,66000,1
kak mauuu pesen 8 hawaii tea nih [SEP] noted kak hawaii tea 43 ribu per porsi totalnya 344 ribu,hawaii tea,8,43000,3
minta 2 spring roll banana ya kak [SEP] baik kak spring roll banana rp 38.000 satuan totalnya 76k,spring roll banana,2,38000,1
kak 5 hot sweet tea dong [SEP] siap kak,hot sweet tea,5,-1,1
boleh book 5 corndog original ya [SEP] baik kak corndog original 23.000 satuan totalnya 115k,corndog original,5,23000,3
pesan 7 ice coffe hazelnut [SEP] siap kak ice coffe hazelnut rp 61.000 per porsi total 427k ya,ice coffe hazelnut,7,61000,1
pesan 1 black mamba non coffee dong kak [SEP] siap kak,black mamba non coffee,1,-1,2
mau 5 gali gali hitam kapsui dong [SEP] oke kak gali gali hitam kapsui harganya 46rb totalnya 230 ribu,gali gali hitam kapsui,5,46000,2
minta 10 nasi bungkus  kari kambing [SEP] baik kak,nasi bungkus  kari kambing,10,-1,2
minta 6 sale pisang dong [SEP] oke sale pisang harga 65.000 total 390.000 ya kak,sale pisang,6,65000,1
minta 2 bakung segar kak [SEP] siap kak bakung segar 31.000 per porsi total rp62rb ya,bakung segar,2,31000,1
boleh pesan 9 corndog coklat dong [SEP] oke kak corndog coklat harganya 32k totalnya 288.000,corndog coklat,9,32000,1
mau 9 bakso ranjau ya kak [SEP] bakso ranjau rp71rb ya kak jadi rp639rb,bakso ranjau,9,71000,2
9 jus buah nih [SEP] siap jus buah rp 50.000 totalnya 450 ribu kak,jus buah,9,50000,1
bg mau pesen 1 panzerotti chicken [SEP] siap kak panzerotti chicken rp 24.000 per porsi total rp24rb ya,panzerotti chicken,1,24000,2
kk 6 roti bakar nanas keju dong kak [SEP] roti bakar nanas keju 73k ya kak jadi 438k,roti bakar nanas keju,6,73000,3
minta 10 jukku pallu kaloa masakan ya kak [SEP] baik kak,jukku pallu kaloa masakan,10,-1,1
kak mau order 7 banana cucudas ya [SEP] siap banana cucudas 43rb totalnya rp301rb kak,banana cucudas,7,43000,2
book 5 lime view ya [SEP] siap kak lime view 13rb per porsi total rp 65.000 ya,lime view,5,13000,3
beli 1 kentang lada hitam dong kak [SEP] oke kak kentang lada hitam harganya 12 ribu totalnya 12k,kentang lada hitam,1,12000,2
bisa pesan 9 mie aceh telur ya kak [SEP] oke kak mie aceh telur harganya 28k totalnya 252.000,mie aceh telur,9,28000,1
kak mau order 1 honey  milk tea [SEP] siap kak honey  milk tea 44k per porsi total 44k ya,honey  milk tea,1,44000,1
beli 1 seblak suki seafood special [SEP] siap seblak suki seafood special 58 ribu totalnya 58 ribu kak,seblak suki seafood special,1,58000,1
4 nasi usus sapi ya [SEP] noted kak nasi usus sapi rp 11.000 per porsi totalnya 44 ribu,nasi usus sapi,4,11000,1
10 triple coffee kak [SEP] noted kak triple coffee rp66rb per porsi totalnya 660rb,triple coffee,10,66000,3
minta 6 jus tomat jumbo [SEP] oke noted,jus tomat jumbo,6,-1,1
bang mauk pesen 5 robak keju strawberry ya [SEP] baik kak robak keju strawberry 63rb satuan totalnya 315rb,robak keju strawberry,5,63000,3
bang mau pesen 6 wedang jahe ya [SEP] oke kak wedang jahe harganya rp8rb totalnya 48.000,wedang jahe,6,8000,2
bisa pesan 4 boba brown sugar fresh milk nih [SEP] siap boba brown sugar fresh milk 66 ribu totalnya rp 264.000 kak,boba brown sugar fresh milk,4,66000,1
beli 9 blue sky dong [SEP] oke kak blue sky harganya 30rb totalnya rp 270.000,blue sky,9,30000,1
boleh pesan 6 caramel cheese bombolone ya [SEP] siap kak caramel cheese bombolone 24rb per porsi total 144 ribu ya,caramel cheese bombolone,6,24000,1
pesan 1 keripik usus dong kak [SEP] siap kak,keripik usus,1,-1,1
mau 5 ice cheese milk tea ya kak [SEP] noted kak ice cheese milk tea 4rb per porsi totalnya 20.000,ice cheese milk tea,5,4000,3
kak mau pesen 4 sapi otak segar nih [SEP] oke noted,sapi otak segar,4,-1,3
beli 7 nasi ayam geprek keju [SEP] siap nasi ayam geprek keju rp34rb totalnya 238.000 kak,nasi ayam geprek keju,7,34000,1
1 cireng rujak ya [SEP] baik kak cireng rujak 51k satuan totalnya rp51rb,cireng rujak,1,51000,3
mau 6 chateraise premium madagascar vanilla dong kak [SEP] siap kak chateraise premium madagascar vanilla 34 ribu per porsi total 204 ribu ya,chateraise premium madagascar vanilla,6,34000,1
mau 1 bebek goreng ireng [SEP] oke kak bebek goreng ireng harganya rp 55.000 totalnya rp 55.000,bebek goreng ireng,1,55000,2
minta 4 nenas butter [SEP] oke kak nenas butter harganya rp8rb totalnya 32 ribu,nenas butter,4,8000,3
mbak 5 pesto slice nih [SEP] siap kak,pesto slice,5,-1,2
beli 8 keju kismis susu kak [SEP] siap keju kismis susu 26.000 totalnya rp208rb kak,keju kismis susu,8,26000,2
pesan 10 nasi ayam crispy keju kak [SEP] oke siap kak,nasi ayam crispy keju,10,-1,3
kak mau pesen 9 keripik pisang keju nih,keripik pisang keju,9,-1,3
mas 1 small ice taro dong [SEP] siap small ice taro 37rb totalnya 37.000 kak,small ice taro,1,37000,1
beli 1 chicken burger original dong kak [SEP] siap chicken burger original 38.000 totalnya rp38rb kak,chicken burger original,1,38000,2
beli 6 iga asam pedas dong [SEP] siap kak iga asam pedas rp64rb per porsi total 384.000 ya,iga asam pedas,6,64000,2
pesan 5 banana bites red velvet series kak [SEP] siap banana bites red velvet series 23 ribu totalnya 115 ribu kak,banana bites red velvet series,5,23000,2
mas mau pesen 6 koro wedus biji ya [SEP] siap kak koro wedus biji 6.000 per porsi total 36.000 ya,koro wedus biji,6,6000,2
pesan 3 funnilla chocolatea regular kak [SEP] siap kak,funnilla chocolatea regular,3,-1,3
mau 10 burger sapi ya kak [SEP] siap kak burger sapi 38 ribu per porsi total rp380rb ya,burger sapi,10,38000,3
minta 3 es durian l dong [SEP] oke kak es durian l harganya 24.000 totalnya 72rb,es durian l,3,24000,2
bang mau pesen 3 martabe dong [SEP] baik kak martabe rp 63.000 satuan totalnya 189.000,martabe,3,63000,1
kak mau order 3 hotdog sosis hotang jumbo ya [SEP] oke kak hotdog sosis hotang jumbo harganya 59.000 totalnya 177rb,hotdog sosis hotang jumbo,3,59000,2
pesan 8 fu yung hae medan ya kak [SEP] noted kak fu yung hae medan 51k per porsi totalnya 408 ribu,fu yung hae medan,8,51000,2
book 6 kung pao chicken rice nih [SEP] oke kung pao chicken rice harga 66k total 396.000 ya kak,kung pao chicken rice,6,66000,3
minta 1 on salmon f nih [SEP] siap kak on salmon f 70k per porsi total rp70rb ya,on salmon f,1,70000,2
boleh pesan 6 chocozilla kak [SEP] chocozilla rp 58.000 ya kak jadi 348k,chocozilla,6,58000,1
pesan 5 pia khas nyonya original nih [SEP] oke pia khas nyonya original harga 6rb total 30rb ya kak,pia khas nyonya original,5,6000,2
kak mau order 5 sambal teri kacang ya kak [SEP] oke sambal teri kacang harga rp4rb total rp20rb ya kak,sambal teri kacang,5,4000,1
mbak 7 miesua pansit polos  telur dong kak [SEP] oke miesua pansit polos  telur harga rp51rb total 357k ya kak,miesua pansit polos  telur,7,51000,1
pesan 4 susu kocok boba capucino dong [SEP] susu kocok boba capucino rp72rb ya kak jadi 288 ribu,susu kocok boba capucino,4,72000,2
boleh pesan 1 kacang uci kering ya [SEP] baik kak kacang uci kering 41k satuan totalnya rp41rb,kacang uci kering,1,41000,1
kak mau order 9 ice sweet tea dong kak [SEP] noted kak ice sweet tea rp41rb per porsi totalnya 369 ribu,ice sweet tea,9,41000,1
kak mau order 6 matcha ice cream dong [SEP] siap matcha ice cream 15.000 totalnya 90k kak,matcha ice cream,6,15000,2
kak 10 gulai gajeboh kak [SEP] siap kak,gulai gajeboh,10,-1,3
minta 3 sausage udon dong [SEP] siap kak,sausage udon,3,-1,2
7 mager weekend ya [SEP] mager weekend rp 11.000 ya kak jadi rp77rb,mager weekend,7,11000,1
minta 9 es nata d coco jumbo [SEP] es nata d coco jumbo rp9rb ya kak jadi rp 81.000,es nata d coco jumbo,9,9000,3
beli 1 pala biji nih [SEP] oke pala biji harga 25rb ttl rp25rb ya kak,pala biji,1,25000,3
bg 4 coffee long kak [SEP] noted kak coffee long 51rb per porsi totalnya 204k,coffee long,4,51000,2
beli 7 keju manis ya kak [SEP] siap kak keju manis rp 33.000 per porsi total rp 231.000 ya,keju manis,7,33000,2
minta 9 lobster roll kak [SEP] oke lobster roll harga 60 ribu total rp 540.000 ya kak,lobster roll,9,60000,2
mbak mauuuu pesen 5 cumi lada hitam ya kak [SEP] noted kak cumi lada hitam 37 ribu per porsi totalnya 185 rebu,cumi lada hitam,5,37000,3
minta 7 ayam saos lemon dong [SEP] baik kak,ayam saos lemon,7,-1,1
8 nasi goreng tauge ikan asin nih [SEP] oke kak nasi goreng tauge ikan asin harganya 64k totalnya 512 ribu,nasi goreng tauge ikan asin,8,64000,1
boleh pesan 2 choco vanilla bun ya kak [SEP] noted kak choco vanilla bun 8 ribu per porsi totalnya 16k,choco vanilla bun,2,8000,2
min 1 daun kelor ya kak [SEP] oke kak daun kelor harganya rp 75.000 totalnya 75k,daun kelor,1,75000,1
bang 10 stainless straw nih [SEP] baik kak,stainless straw,10,-1,3
minta 5 nasi gandul daging [SEP] nasi gandul daging rp 28.000 ya kak jadi rp 140.000,nasi gandul daging,5,28000,2
kak mau order 9 gandul tanpa nasi dong [SEP] siap gandul tanpa nasi rp 30.000 totalnya 270k kak,gandul tanpa nasi,9,30000,2
beli 10 combo original [SEP] combo original 75k ya kak jadi rp750rb,combo original,10,75000,3
kak mau order 9 chocotown cha cha cha ya [SEP] chocotown cha cha cha 62 ribu ya kak jadi 558 ribu,chocotown cha cha cha,9,62000,2
pak mo pesen 8 onigiri mala ya [SEP] noted kak onigiri mala 61 ribu per porsi totalnya 488.000,onigiri mala,8,61000,3
kak mau pesen 6 sosis mozza original small ya kak [SEP] oke noted,sosis mozza original small,6,-1,3
mbak mau pesen 4 bolu gulung moka kak [SEP] bolu gulung moka rp 70.000 ya kak jadi 280rb,bolu gulung moka,4,70000,1
mau 8 mie goreng polos nih [SEP] siap kak mie goreng polos 64rb per porsi total 512k ya,mie goreng polos,8,64000,2
pesan 9 nasi telur pedas wangi nih [SEP] siap nasi telur pedas wangi 49k totalnya rp 441.000 kak,nasi telur pedas wangi,9,49000,1
minta 9 smoked beef cheese loaf ya [SEP] siap kak smoked beef cheese loaf 10 ribu per porsi total 90rb ya,smoked beef cheese loaf,9,10000,1
boleh pesan 2 popcorn rasa dong kak [SEP] noted kak popcorn rasa rp5rb per porsi totalnya rp 10.000,popcorn rasa,2,5000,1
mas bisa pesan 6 nasi cumi bakar hitam ya kak [SEP] oke nasi cumi bakar hitam harga rp17rb total 102.000 ya kak,nasi cumi bakar hitam,6,17000,2
5 takoyaki  crab dong kak [SEP] oke kak takoyaki  crab harganya rp32rb totalnya 160 ribu,takoyaki  crab,5,32000,2
kak mau order 2 jjajangmyeon sedang kak [SEP] siap kak jjajangmyeon sedang rp22rb per porsi total 44rb ya,jjajangmyeon sedang,2,22000,2
bg mau pesen 7 oum ali ya [SEP] siap oum ali 5 ribu totalnya 35rb kak,oum ali,7,5000,1
2 rum coffee medium ya [SEP] baik kak rum coffee medium 71k satuan totalnya 142.000,rum coffee medium,2,71000,2
pesan 2 udang mayo [SEP] oke udang mayo harga 35 ribu total 70 ribu ya kak,udang mayo,2,35000,2
request 7 coffe boba kak [SEP] oke coffe boba harga rp73rb total 511 ribu ya kak,coffe boba,7,73000,3
mas mau pesen 4 pempek adaan kak [SEP] noted kak pempek adaan 39.000 per porsi totalnya 156.000,pempek adaan,4,39000,1
boleh pesan 10 mantap bertiga nih [SEP] oke mantap bertiga harga 25rb total 250 ribu ya kak,mantap bertiga,10,25000,2
bisa pesan 3 banofee nih [SEP] baik kak banofee rp 36.000 satuan totalnya 108.000,banofee,3,36000,2
mau 5 bsb durian nih [SEP] noted kak bsb durian 50k per porsi totalnya 250 ribu,bsb durian,5,50000,1
minta 7 cappucino cold nih [SEP] oke noted,cappucino cold,7,-1,1
10 es teh  teh hangat nih [SEP] oke kak pesanannya masuk ya,es teh  teh hangat,10,-1,2
bg 1 crabstick tempura nih [SEP] oke siap kak,crabstick tempura,1,-1,3
10 black kebab jumbo extra keju dong kak [SEP] oke kak black kebab jumbo extra keju harganya 57.000 totalnya 570.000,black kebab jumbo extra keju,10,57000,1
pak 5 migotan cheese dong [SEP] siap kak migotan cheese 41k per porsi total 205k ya,migotan cheese,5,41000,1
beli 2 beef yakiniku nih [SEP] beef yakiniku 14.000 ya kak jadi 28rb,beef yakiniku,2,14000,3
kak mau pesen 4 brocolli s kak [SEP] siap brocolli s 15.000 totalnya 60k kak,brocolli s,4,15000,2
pesan 1 es nitrisari semangka dong kak [SEP] es nitrisari semangka 40rb ya kak jadi rp40rb,es nitrisari semangka,1,40000,3
minta 5 french toast dong kak [SEP] french toast 58k ya kak jadi 290rb,french toast,5,58000,1
kak mau order 3 bala bala mini kak [SEP] siap bala bala mini 66.000 totalnya 198 ribu kak,bala bala mini,3,66000,1
minta 3 kolo udang dong [SEP] noted kak kolo udang 60.000 per porsi totalnya 180k,kolo udang,3,60000,1
boleh pesan 3 fried chicken finger dong [SEP] baik kak fried chicken finger 26 ribu satuan totalnya 78k,fried chicken finger,3,26000,2
mba mw pesen 2 hot kopi susu arabica gayo ya [SEP] oke kak hot kopi susu arabica gayo hrgny 9 rb totalnya 18.000,hot kopi susu arabica gayo,2,9000,3
mau 4 burger daging sapi ya [SEP] noted kak burger daging sapi rp39rb per porsi totalnya rp 156.000,burger daging sapi,4,39000,1
mas bisa pesan 4 dark chocolatte ice ya [SEP] baik kak dark chocolatte ice 69.000 satuan totalnya 276rb,dark chocolatte ice,4,69000,2
